name,shortName,gps,version,catalog,doi,detail_url,mass_1_source,mass_1_source_lower,mass_1_source_upper,mass_2_source,mass_2_source_lower,mass_2_source_upper,network_matched_filter_snr,network_matched_filter_snr_lower,network_matched_filter_snr_upper,luminosity_distance,luminosity_distance_lower,luminosity_distance_upper,chi_eff,chi_eff_lower,chi_eff_upper,total_mass_source,total_mass_source_lower,total_mass_source_upper,chirp_mass_source,chirp_mass_source_lower,chirp_mass_source_upper,chirp_mass,chirp_mass_lower,chirp_mass_upper,redshift,redshift_lower,redshift_upper,far,far_lower,far_upper,p_astro,p_astro_lower,p_astro_upper,final_mass_source,final_mass_source_lower,final_mass_source_upper,merger_type,energy_released,E_GW,frequency,lookback_time,luminosity_distance_m,luminosity,luminosity_distance_lower_m,luminosity_distance_upper_m,luminosity_lower,luminosity_upper
GW190519_153544,GW190519_153544-v2,1242315362.3,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190519_153544-v2,65.1,-11.0,10.8,40.8,-12.7,11.5,15.9,-0.3,0.2,2600.0,-960.0,1720.0,0.33,-0.24,0.2,105.6,-13.9,14.4,44.3,-7.5,6.8,44.623691960171186,,,0.45,-0.15,0.24,1e-05,,,1.0,,,100.0,-12.9,13.0,BH-BH,5.302655554547216e+17,5.309999999999992e+17,43.09442227534902,4.819045517993419,8.0236e+25,8.089997798287465e+26,-2.96256e+25,5.3079200000000005e+25,1.1029204098967052e+26,3.540451107463556e+26
GW190517_055101,GW190517_055101-v2,1242107479.8,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190517_055101-v2,39.2,-9.2,13.9,24.0,-7.9,7.4,10.8,-0.6,0.5,1790.0,-880.0,1750.0,0.49,-0.28,0.21,64.1,-9.8,9.9,26.5,-4.2,4.0,26.543303298369196,,,0.33,-0.15,0.26,0.00035,,,1.0,,,60.1,-9.4,9.9,BH-BH,2.7861410540841357e+17,2.7900000000000013e+17,33.86821309135529,3.8073479136385084,5.52394e+25,3.8344914120551575e+26,-2.71568e+25,5.4005e+25,9.267595110937593e+25,3.665032286576237e+26
GW190514_065416,GW190514_065416-v2,1241852074.8,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190514_065416-v2,40.9,-9.3,17.3,28.4,-10.1,10.0,8.0,-0.6,0.3,3890.0,-2070.0,2610.0,-0.08,-0.35,0.29,69.3,-12.1,19.8,29.1,-5.4,8.1,29.571839601774652,,,0.64,-0.3,0.33,2.8,,,0.76021,,,66.4,-11.5,19.0,BH-BH,2.6063900183367635e+17,2.6099999999999923e+17,31.95906790411752,6.134300340434174,1.2004540000000001e+26,1.8109268592228667e+27,-6.388020000000001e+25,8.05446e+25,5.127933663592006e+26,8.152348225105626e+26
GW190513_205428,GW190513_205428-v2,1241816086.7,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190513_205428-v2,36.0,-9.7,10.6,18.3,-4.7,7.4,12.5,-0.4,0.3,2210.0,-810.0,990.0,0.16,-0.22,0.29,54.4,-6.7,9.3,21.8,-2.2,3.8,22.094907532870582,,,0.4,-0.13,0.14,1.3e-05,,,0.99998,,,52.1,-6.6,8.8,BH-BH,1.977261393220995e+17,1.979999999999996e+17,97.57094992772011,4.41673799576294,6.82006e+25,5.845023409262694e+26,-2.49966e+25,3.05514e+25,7.851845496237287e+25,1.1729300062280392e+26
GW190512_180714,GW190512_180714-v2,1241719652.4,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190512_180714-v2,23.2,-5.6,5.6,12.5,-2.6,3.5,12.7,-0.4,0.3,1460.0,-590.0,510.0,0.02,-0.14,0.13,35.8,-3.5,4.1,14.6,-0.9,1.4,14.686055175431704,,,0.28,-0.1,0.08,1e-05,,,1.0,,,34.3,-3.4,4.1,BH-BH,1.2582572502315498e+17,1.2600000000000051e+17,45.378795220008435,3.3359733403076834,4.50556e+25,2.5509821459807038e+26,-1.82074e+25,1.57386e+25,4.165870168023471e+25,3.112734359962381e+25
GW190503_185404,GW190503_185404-v2,1240944862.2,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190503_185404-v2,41.3,-7.7,10.3,28.3,-9.2,7.5,12.2,-0.4,0.2,1520.0,-600.0,630.0,-0.05,-0.3,0.23,69.4,-8.6,10.1,29.3,-4.4,4.5,29.65651018999664,,,0.29,-0.1,0.1,1e-05,,,1.0,,,66.5,-7.9,9.4,BH-BH,2.7861410540841296e+17,2.789999999999995e+17,90.2841899659402,3.4327993697707404,4.69072e+25,2.764960194254935e+26,-1.8516e+25,1.94418e+25,4.308282851159005e+25,4.749881843402804e+25
GW190426_190642,GW190426_190642-v1,1240340820.6,1,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190426_190642-v1,105.5,-24.1,45.3,76.0,-36.5,26.2,8.7,-0.6,0.4,4580.0,-2280.0,3400.0,0.23,-0.41,0.42,182.3,-35.7,40.2,76.0,-17.4,19.1,77.74353878640528,,,0.73,-0.32,0.41,4.1,,,0.75053,,,172.9,-33.6,37.7,BH-BH,7.729294537136626e+17,7.739999999999995e+17,66.80247633975367,6.657689654501436,1.413388e+26,2.5103406777514373e+27,-7.03608e+25,1.04924e+26,6.221160437073604e+26,1.3834374933166137e+27
GW190425,GW190425_081805-v3,1240215503.0,3,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190425-v3,2.1,-0.4,0.5,1.3,-0.2,0.3,12.4,-0.4,0.4,150.0,-60.0,80.0,0.07,-0.05,0.07,3.4,-0.1,0.3,1.44,-0.02,0.02,1.4302165683358818,,,0.03,-0.01,0.02,0.034,,,0.78349,,,,,,NS-NS,,,81.53301731874836,0.42417741956854593,4.629e+24,2.6926767819743783e+24,-1.8516e+24,2.4688e+24,4.308282851159005e+23,7.659169513171564e+23
GW190421_213856,GW190421_213856-v2,1239917954.2,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190421_213856-v2,42.0,-7.4,10.1,32.0,-9.8,8.3,10.7,-0.4,0.2,2590.0,-1240.0,1490.0,-0.1,-0.27,0.21,73.6,-9.5,13.2,31.4,-4.6,6.0,31.856144839596148,,,0.45,-0.19,0.21,0.0028,,,0.99792,,,70.5,-9.0,12.4,BH-BH,3.1456431255788614e+17,3.15e+17,55.23733837946729,4.819045517993419,7.99274e+25,8.02788672051659e+26,-3.82664e+25,4.5981400000000004e+25,1.8401154755394683e+26,2.65689409940503e+26
GW190413_134308,GW190413_134308-v2,1239198206.7,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190413_134308-v2,51.3,-12.6,16.6,30.4,-12.7,11.7,10.6,-0.5,0.4,3800.0,-1830.0,2480.0,-0.01,-0.38,0.28,81.3,-11.8,16.8,33.3,-6.3,7.8,34.14681156210297,,,0.62,-0.26,0.32,0.18,,,0.99058,,,78.0,-11.5,16.1,BH-BH,3.325394161326215e+17,3.32999999999999e+17,61.92134961637232,6.010043979894895,1.17268e+26,1.7281001214093342e+27,-5.647380000000001e+25,7.65328e+25,4.0077801222906656e+26,7.360461902157873e+26
GW190413_052954,GW190413_052954-v2,1239168612.5,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190413_052954-v2,33.7,-6.4,10.4,24.2,-7.0,6.5,9.0,-0.8,0.4,3320.0,-1400.0,1910.0,-0.04,-0.32,0.27,58.0,-7.8,10.6,24.5,-3.4,4.6,24.793135125507476,,,0.56,-0.21,0.25,0.82,,,0.9275,,,55.5,-7.3,10.1,BH-BH,2.1570124289683674e+17,2.160000000000005e+17,54.32659244369775,5.618376762815243,1.024552e+26,1.3191004694059727e+27,-4.3204e+25,5.89426e+25,2.3456206634087918e+26,4.365846297031435e+26
GW190412,GW190412_053044-v4,1239082262.1,4,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190412-v4,27.7,-6.0,6.0,9.0,-1.4,2.0,19.8,-0.3,0.2,720.0,-220.0,240.0,0.21,-0.13,0.12,36.8,-4.4,4.7,13.3,-0.5,0.5,13.338289959207327,,,0.15,-0.04,0.04,1e-05,,,1.0,,,35.6,-4.5,4.8,BH-BH,9.886306966105006e+16,9.900000000000013e+16,27.571868901824004,1.9490612047821398,2.22192e+25,6.203927305668966e+25,-6.7892e+24,7.4064e+24,5.792246944335996e+24,6.893252561854408e+24
GW190408_181802,GW190408_181802-v2,1238782700.2,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190408_181802-v2,24.8,-3.5,5.4,18.5,-4.0,3.3,14.6,-0.3,0.2,1540.0,-620.0,440.0,-0.03,-0.17,0.13,43.4,-3.0,4.2,18.5,-1.2,1.9,18.607004654466014,,,0.29,-0.11,0.07,1e-05,,,1.0,,,41.4,-2.9,3.9,BH-BH,1.7076348395999523e+17,1.7099999999999987e+17,75.02069037353547,3.4327993697707404,4.75244e+25,2.8382010027246374e+26,-1.91332e+25,1.35784e+25,4.600288688848671e+25,2.3168987777343984e+25
GW190403_051519,GW190403_051519-v1,1238303737.2,1,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190403_051519-v1,85.0,-33.0,27.8,20.0,-8.4,26.3,7.6,-1.1,0.6,8280.0,-4290.0,6720.0,0.68,-0.43,0.16,106.6,-23.6,26.7,34.0,-8.4,15.1,34.20042421691796,,,1.18,-0.53,0.73,7.7,,,0.60924,,,102.2,-24.3,26.3,BH-BH,2.5165145004630867e+17,2.5199999999999974e+17,35.26951261967702,8.599274530059999,2.5552080000000002e+26,8.204693861747209e+27,-1.323894e+26,2.073792e+26,2.2025019005837623e+27,5.404310008493855e+27
GW200322_091133,GW200322_091133-v1,1268903511.3,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200322_091133-v1,38.0,-22.0,130.0,11.3,-6.0,24.3,4.5,-3.0,2.7,3500.0,-2200.0,12500.0,0.27,-0.58,0.54,50.0,-22.0,132.0,15.0,-4.0,29.5,17.42399910904948,,,0.59,-0.32,1.43,140.0,,,0.61501,,,48.0,-22.0,132.0,BH-BH,1.1683817323578603e+17,1.1699999999999974e+17,12.188436978830845,5.817844899229806,1.0801e+26,1.466012914630495e+27,-6.7892000000000005e+25,3.8575e+26,5.7922469443359964e+26,1.8699144319266515e+28
GW200316_215756,GW200316_215756-v1,1268431094.1,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200316_215756-v1,13.1,-2.9,10.2,7.8,-2.9,2.0,10.3,-0.7,0.4,1120.0,-440.0,480.0,0.13,-0.1,0.27,21.2,-2.0,7.2,8.75,-0.55,0.62,8.74158695118774,,,0.22,-0.08,0.08,1e-05,,,0.99,,,20.2,-1.9,7.4,BH-BH,6.291286251157717e+16,6.299999999999994e+16,68.09250663164511,2.726581187661436,3.45632e+25,1.5011972245816266e+26,-1.35784e+25,1.48128e+25,2.3168987777343984e+25,2.757301024741763e+25
GW200311_115853,GW200311_115853-v1,1267963151.3,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200311_115853-v1,34.2,-3.8,6.4,27.7,-5.9,4.1,17.8,-0.2,0.2,1170.0,-400.0,280.0,-0.02,-0.2,0.16,61.9,-4.2,5.3,26.6,-2.0,2.4,26.764885836107393,,,0.23,-0.07,0.05,1e-05,,,0.99,,,59.0,-3.9,4.8,BH-BH,2.606390018336776e+17,2.610000000000005e+17,25.939961146634403,2.831643939004067,3.61062e+25,1.638224554153212e+26,-1.2344000000000001e+25,8.6408e+24,1.9147923782928915e+25,9.382482653635166e+24
GW200308_173609,GW200308_173609-v1,1267724187.7,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200308_173609-v1,60.0,-29.0,166.0,24.0,-13.0,36.0,4.7,-2.9,2.5,7100.0,-4400.0,13900.0,0.16,-0.49,0.58,92.0,-48.0,169.0,34.0,-18.0,44.0,32.37141161640435,,,1.04,-0.57,1.47,2.4,,,0.8566,,,88.0,-47.0,169.0,BH-BH,-3.5950207149472704e+17,-3.6e+17,94.64127259176229,8.094194585350643,2.19106e+26,6.03279273685904e+27,-1.3578400000000001e+26,4.28954e+26,2.3168987777343985e+27,2.3122314713123095e+28
GW200306_093714,GW200306_093714-v1,1267522652.1,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200306_093714-v1,28.3,-7.7,17.1,14.8,-6.4,6.5,7.8,-0.6,0.4,2100.0,-1100.0,1700.0,0.32,-0.46,0.28,43.9,-7.5,11.8,17.5,-3.0,3.5,17.633293510848528,,,0.38,-0.18,0.24,24.0,,,0.81156,,,41.7,-6.9,12.3,BH-BH,1.2582572502315434e+17,1.2599999999999987e+17,95.85357193023286,4.248326686981663,6.4806e+25,5.2776464926697816e+26,-3.3946000000000002e+25,5.2462e+25,1.4480617360839991e+26,3.458593733291534e+26
GW200302_015811,GW200302_015811-v1,1267149509.5,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200302_015811-v1,37.8,-8.5,8.7,20.0,-5.7,8.1,10.8,-0.4,0.3,1480.0,-700.0,1020.0,0.01,-0.26,0.25,57.8,-6.9,9.6,23.4,-3.0,4.7,23.698862958890388,,,0.28,-0.12,0.16,0.11,,,0.90643,,,55.5,-6.6,8.9,BH-BH,2.067136911094678e+17,2.0699999999999974e+17,92.33779511984037,3.3359733403076834,4.5672800000000005e+25,2.6213507658829682e+26,-2.1602e+25,3.14772e+25,5.8640516585219795e+25,1.2450937439849524e+26
GW200225_060421,GW200225_060421-v1,1266645879.3,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200225_060421-v1,19.3,-3.0,5.0,14.0,-3.5,2.8,12.5,-0.4,0.3,1150.0,-530.0,510.0,-0.12,-0.28,0.17,33.5,-3.0,3.6,14.2,-1.4,1.5,14.273233155223707,,,0.22,-0.1,0.09,1.1e-05,,,0.99,,,32.1,-2.8,3.5,BH-BH,1.0785062144841773e+17,1.0799999999999962e+17,43.31428302299,2.726581187661436,3.5489000000000003e+25,1.5826955751827178e+26,-1.63558e+25,1.57386e+25,3.361657369140457e+25,3.112734359962381e+25
GW200224_222234,GW200224_222234-v1,1266618172.4,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200224_222234-v1,40.0,-4.5,6.7,32.7,-7.2,4.8,20.0,-0.2,0.2,1710.0,-650.0,500.0,0.1,-0.16,0.15,72.3,-5.3,7.2,31.1,-2.7,3.3,31.452687805301526,,,0.32,-0.11,0.08,1e-05,,,0.99,,,68.7,-4.8,6.7,BH-BH,3.5950207149472704e+17,3.6e+17,11.391095487598069,3.715583215320484,5.277060000000001e+25,3.4994027458539025e+26,-2.0059e+25,1.543e+25,5.056248623929665e+25,2.9918630910826424e+25
GW200220_124850,GW200220_124850-v1,1266238148.1,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200220_124850-v1,38.9,-8.6,14.1,27.9,-9.0,9.2,8.5,-0.5,0.3,4000.0,-2200.0,2800.0,-0.07,-0.33,0.27,67.0,-12.0,17.0,28.2,-5.1,7.3,28.600721579572365,,,0.66,-0.31,0.36,30.0,,,0.82579,,,64.0,-11.0,16.0,BH-BH,2.5165145004630867e+17,2.5199999999999974e+17,93.54867063289528,6.255564265012396,1.2344e+26,1.914792378292891e+27,-6.7892000000000005e+25,8.6408e+25,5.7922469443359964e+26,9.382482653635167e+26
GW200220_061928,GW200220_061928-v1,1266214786.7,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200220_061928-v1,87.0,-23.0,40.0,61.0,-25.0,26.0,7.2,-0.7,0.4,6000.0,-3100.0,4800.0,0.06,-0.38,0.4,148.0,-33.0,55.0,62.0,-15.0,23.0,63.22038110119893,,,0.9,-0.4,0.55,6.8,,,0.62376,,,141.0,-31.0,51.0,BH-BH,6.291286251157723e+17,6.3e+17,48.53657334855829,7.5071380622513,1.8516e+26,4.308282851159006e+27,-9.5666e+25,1.48128e+26,1.1500721722121676e+27,2.7573010247417634e+27
GW200219_094415,GW200219_094415-v1,1266140673.1,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200219_094415-v1,37.5,-6.9,10.1,27.9,-8.4,7.4,10.7,-0.5,0.3,3400.0,-1500.0,1700.0,-0.08,-0.29,0.23,65.0,-8.2,12.6,27.6,-3.8,5.6,28.097374038608088,,,0.57,-0.22,0.22,0.00099,,,0.99,,,62.2,-7.8,11.7,BH-BH,2.876016571957819e+17,2.8800000000000026e+17,96.99893371393026,5.685694678366635,1.04924e+26,1.3834374933166137e+27,-4.629e+25,5.2462e+25,2.6926767819743787e+26,3.458593733291534e+26
GW200216_220804,GW200216_220804-v1,1265926102.8,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200216_220804-v1,51.0,-13.0,22.0,30.0,-16.0,14.0,8.1,-0.5,0.4,3800.0,-2000.0,3000.0,0.1,-0.36,0.34,81.0,-14.0,20.0,32.9,-8.5,9.3,33.8156589481832,,,0.63,-0.29,0.37,0.35,,,0.77277,,,78.0,-13.0,19.0,BH-BH,2.6962655362104528e+17,2.7e+17,96.72579793803276,6.072551936031819,1.17268e+26,1.7281001214093342e+27,-6.172e+25,9.258e+25,4.786980945732228e+26,1.0770707127897515e+27
GW200210_092254,GW200210_092254-v1,1265361792.9,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200210_092254-v1,24.1,-4.6,7.5,2.83,-0.42,0.47,8.4,-0.7,0.5,940.0,-340.0,430.0,0.02,-0.21,0.22,27.0,-4.3,7.1,6.56,-0.4,0.38,6.519808145223166,,,0.19,-0.06,0.08,1.2,,,0.54462,,,26.7,-4.3,7.2,Unknown,2.0671369110946844e+16,2.070000000000004e+16,86.7708509920624,2.402575900918615,2.90084e+25,1.0574440909122491e+26,-1.0492400000000001e+25,1.3269800000000001e+25,1.3834374933166142e+25,2.2127819421647227e+25
GW200209_085452,GW200209_085452-v1,1265273710.1,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200209_085452-v1,35.6,-6.8,10.5,27.1,-7.8,7.8,9.6,-0.5,0.4,3400.0,-1800.0,1900.0,-0.12,-0.3,0.24,62.6,-9.4,13.9,26.7,-4.2,6.0,26.989700490622344,,,0.57,-0.26,0.25,0.046,,,0.97236,,,59.9,-8.9,13.1,BH-BH,2.516514500463093e+17,2.520000000000004e+17,36.50040028626271,5.685694678366635,1.04924e+26,1.3834374933166137e+27,-5.5548e+25,5.8634e+25,3.877454566043104e+26,4.3202503035233355e+26
GW200208_222617,GW200208_222617-v1,1265235995.9,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200208_222617-v1,51.0,-30.0,103.0,12.3,-5.5,9.2,7.4,-1.2,1.4,4100.0,-2000.0,4400.0,0.45,-0.46,0.42,63.0,-26.0,100.0,19.8,-5.2,10.5,20.806758695944268,,,0.66,-0.29,0.53,4.8,,,0.70006,,,61.0,-26.0,99.0,BH-BH,2.067136911094678e+17,2.0699999999999974e+17,44.658795574173276,6.255564265012396,1.26526e+26,2.0117287424439684e+27,-6.172e+25,1.3578400000000001e+26,4.786980945732228e+26,2.3168987777343985e+27
GW200208_130117,GW200208_130117-v1,1265202095.9,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200208_130117-v1,37.7,-6.2,9.3,27.4,-7.3,6.3,10.8,-0.4,0.3,2230.0,-850.0,1020.0,-0.07,-0.27,0.21,65.3,-6.8,8.1,27.7,-3.1,3.7,27.908657765511922,,,0.4,-0.14,0.15,0.00031,,,0.99,,,62.5,-6.4,7.5,BH-BH,2.3367634647157206e+17,2.339999999999995e+17,86.60230043651713,4.41673799576294,6.88178e+25,5.9512943862579487e+26,-2.6231e+25,3.14772e+25,8.646484333228836e+25,1.2450937439849524e+26
GW200202_154313,GW200202_154313-v1,1264693411.5,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200202_154313-v1,10.1,-1.4,3.5,7.3,-1.7,1.1,10.8,-0.4,0.2,410.0,-160.0,150.0,0.04,-0.06,0.13,17.58,-0.67,1.78,7.49,-0.2,0.24,7.455498560402835,,,0.09,-0.03,0.03,1e-05,,,0.99,,,16.76,-0.66,1.87,BH-BH,5.7520331439156056e+16,5.759999999999973e+16,38.522980464064986,1.219210961688195,1.26526e+25,2.011728742443969e+25,-4.9376e+24,4.629e+24,3.063667805268626e+24,2.6926767819743783e+24
GW200129_065458,GW200129_065458-v1,1264316116.4,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200129_065458-v1,34.5,-3.1,9.9,29.0,-9.3,3.3,26.8,-0.2,0.2,890.0,-370.0,260.0,0.11,-0.16,0.11,63.3,-3.4,4.5,27.2,-2.3,2.1,27.51537972950869,,,0.18,-0.07,0.05,1e-05,,,0.99,,,60.2,-3.2,4.1,BH-BH,2.965892089831496e+17,2.9699999999999974e+17,25.254347201748324,2.2915529145627493,2.74654e+25,9.479419017786245e+25,-1.1418200000000001e+25,8.023600000000001e+24,1.6383442286768551e+25,8.089997798287467e+24
GW200128_022011,GW200128_022011-v1,1264213229.9,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200128_022011-v1,42.2,-8.1,11.6,32.6,-9.2,9.5,10.6,-0.4,0.3,3400.0,-1800.0,2100.0,0.12,-0.25,0.24,75.0,-12.0,17.0,32.0,-5.5,7.5,32.235744955915486,,,0.56,-0.28,0.28,0.0043,,,0.99,,,71.0,-11.0,16.0,BH-BH,3.415269679199917e+17,3.42000000000001e+17,60.11211362125152,5.618376762815243,1.04924e+26,1.3834374933166137e+27,-5.5548e+25,6.4806e+25,3.877454566043104e+26,5.2776464926697816e+26
GW200115_042309,GW200115_042309-v2,1263097407.7,2,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200115_042309-v2,5.9,-2.5,2.0,1.44,-0.28,0.85,11.3,-0.5,0.3,290.0,-100.0,150.0,-0.15,-0.42,0.23,7.4,-1.7,1.7,2.43,-0.07,0.05,2.423201282948009,,,0.06,-0.02,0.03,1e-05,,,0.99,,,7.2,-1.7,1.8,NS-BH,1.2582572502315418e+16,1.2599999999999972e+16,94.25392967447029,0.8302705679464475,8.949400000000001e+24,1.006462743840201e+25,-3.0860000000000003e+24,4.629e+24,1.1967452364330572e+24,2.6926767819743783e+24
GW200112_155838,GW200112_155838-v1,1262879936.0,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW200112_155838-v1,35.6,-4.5,6.7,28.3,-5.9,4.4,19.8,-0.2,0.1,1250.0,-460.0,430.0,0.06,-0.15,0.15,63.9,-4.6,5.7,27.4,-2.1,2.6,27.59571737822044,,,0.24,-0.08,0.07,1e-05,,,0.99,,,60.8,-4.3,5.3,BH-BH,2.786141054084142e+17,2.7900000000000077e+17,72.64268170074757,2.935277119885595,3.8575e+25,1.8699144319266514e+26,-1.4195600000000001e+25,1.3269800000000001e+25,2.532312920292349e+25,2.2127819421647227e+25
GW191230_180458,GW191230_180458-v1,1261764316.4,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191230_180458-v1,49.4,-9.6,14.0,37.0,-12.0,11.0,10.4,-0.4,0.3,4300.0,-1900.0,2100.0,-0.05,-0.31,0.26,86.0,-12.0,19.0,36.5,-5.6,8.2,37.14107377066716,,,0.69,-0.27,0.26,0.05,,,0.96159,,,82.0,-11.0,17.0,BH-BH,3.9545227864420026e+17,3.960000000000005e+17,61.30550530804285,6.432044553492957,1.32698e+26,2.2127819421647222e+27,-5.8634e+25,6.4806e+25,4.3202503035233355e+26,5.2776464926697816e+26
GW191222_033537,GW191222_033537-v1,1261020955.1,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191222_033537-v1,45.1,-8.0,10.9,34.7,-10.5,9.3,12.5,-0.3,0.2,3000.0,-1700.0,1700.0,-0.04,-0.25,0.2,79.0,-11.0,16.0,33.8,-5.0,7.1,34.3797751290976,,,0.51,-0.26,0.23,1e-05,,,0.99,,,75.5,-9.9,15.3,BH-BH,3.864647268568326e+17,3.87000000000001e+17,18.74588443936917,5.268834153650378,9.258e+25,1.0770707127897515e+27,-5.2462e+25,5.2462e+25,3.458593733291534e+26,3.458593733291534e+26
GW191219_163120,GW191219_163120-v1,1260808298.4,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191219_163120-v1,31.1,-2.8,2.2,1.17,-0.06,0.07,9.1,-0.8,0.5,550.0,-160.0,240.0,0.0,-0.09,0.07,32.3,-2.7,2.2,4.31,-0.17,0.12,4.313283036620797,,,0.11,-0.03,0.05,4.0,,,0.8224,,,32.2,-2.7,2.2,NS-BH,6291286251157749.0,6300000000000026.0,65.35065040292528,1.4694075140077603,1.6973000000000001e+25,3.6201543402099977e+25,-4.9376e+24,7.4064e+24,3.063667805268626e+24,6.893252561854408e+24
GW191216_213338,GW191216_213338-v1,1260567236.4,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191216_213338-v1,12.1,-2.2,4.6,7.7,-1.9,1.6,18.6,-0.2,0.2,340.0,-130.0,120.0,0.11,-0.06,0.13,19.8,-0.93,2.7,8.33,-0.19,0.22,8.36050708483045,,,0.07,-0.03,0.02,1e-05,,,0.99,,,18.87,-0.93,2.81,BH-BH,8.358423162252402e+16,8.369999999999997e+16,99.10484650938369,0.9617790421303338,1.0492400000000001e+25,1.3834374933166142e+25,-4.0118000000000003e+24,3.7032e+24,2.0224994495718666e+24,1.723313140463602e+24
GW191215_223052,GW191215_223052-v1,1260484270.3,1,GWTC-3-confident,https://doi.org/10.7935/b024-1886,https://gwosc.org/api/v2/event-versions/GW191215_223052-v1,24.9,-4.1,7.1,18.1,-4.1,3.8,11.2,-0.4,0.3,1930.0,-860.0,890.0,-0.04,-0.21,0.17,43.3,-4.3,5.3,18.4,-1.7,2.2,18.43457213268296,,,0.35,-0.14,0.13,1e-05,,,0.99,,,41.4,-4.1,5.1,BH-BH,1.4380082859789094e+17,1.4400000000000013e+17,22.60756137128716,3.987251295264063,5.95598e+25,4.4577563311894937e+26,-2.6539600000000003e+25,2.74654e+25,8.85112776865889e+25,9.479419017786245e+25
